hhid,region,s04q01a,s04q02a,s04q02a_autre,s04q01b,s04q02b,s04q02b_autre,s04q01c,s04q02c,s04q02c_autre,s04q01d,s04q02d,s04q02d_autre,s04q01e,s04q02e,s04q02e_autre,s04q01f,s04q02f,s04q02f_autre,s04q01g,s04q02g,s04q02g_autre,s04q025__1,s04q025__2,s04q025__3,s04q025__4,s04q025__5,s04q06,s04q07,s04q08,s04q11a,s04q11b__1,s04q11b__2,s04q11b__3,s04q11b__4,s04q11b__5,s04q11b__6,s04q11b__7,s04q11b_aut,p0,hhweight_covid,domaine_residence
10590012,Bamako,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé mais ne frequentais pas l'ecole à cause de la greve des enseignants",,,,,,,,,,,Non Pauvres,493.3534240722656,Bamako
10610001,Bamako,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,0,1,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,1,0,0,0,1,0,0,,Non Pauvres,648.439453125,Bamako
10610003,Bamako,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé mais ne frequentais pas l'ecole à cause de la greve des enseignants",,,,,,,,,,,Non Pauvres,648.439453125,Bamako
10610004,Bamako,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,NON,,,,,,,,,,,,Non Pauvres,648.439453125,Bamako
10610005,Bamako,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,0,1,0,0,0,0,,Non Pauvres,648.439453125,Bamako
10610006,Bamako,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,0,1,0,0,0,0,,Non Pauvres,648.439453125,Bamako
10610007,Bamako,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,0,0,1,0,0,0,,Non Pauvres,648.439453125,Bamako
10610008,Bamako,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,NON,,,,,,,,,,,,Non Pauvres,648.439453125,Bamako
10610009,Bamako,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,648.439453125,Bamako
10610010,Bamako,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,0,1,0,0,0,0,,Non Pauvres,648.439453125,Bamako
10610011,Bamako,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,648.439453125,Bamako
10610012,Bamako,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,0,1,0,0,0,0,,Non Pauvres,648.439453125,Bamako
10620001,Bamako,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,NON,AUTRES (specifier) ,pauvreté,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé mais ne frequentais pas l'ecole à cause de la greve des enseignants",,,,,,,,,,,Non Pauvres,833.868408203125,Bamako
10620002,Bamako,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé mais ne frequentais pas l'ecole à cause de la greve des enseignants",,,,,,,,,,,Non Pauvres,833.868408203125,Bamako
10620003,Bamako,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,1,0,0,0,0,OUI,"Oui, scolarisé mais ne frequentais pas l'ecole à cause de la greve des enseignants",,,,,,,,,,,Pauvres,772.9423828125,Bamako
10620004,Bamako,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,NON,,,,,,,,,,,,Non Pauvres,833.868408203125,Bamako
10620005,Bamako,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,1,0,0,0,0,0,0,,Non Pauvres,833.868408203125,Bamako
10620006,Bamako,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Pauvres,772.9423828125,Bamako
10620007,Bamako,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,833.868408203125,Bamako
10620009,Bamako,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,1,0,0,0,0,OUI,Non,,,,,,,,,,,Pauvres,772.9423828125,Bamako
10620010,Bamako,N'A PAS ESSAYÉ,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,1,0,0,0,0,0,0,,Non Pauvres,833.868408203125,Bamako
10620011,Bamako,N'A PAS ESSAYÉ,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,833.868408203125,Bamako
10620012,Bamako,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,0,0,0,1,0,NON,,,,,,,,,,,,Pauvres,772.9423828125,Bamako
10650001,Bamako,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,NON,,,,,,,,,,,,Non Pauvres,432.6675720214844,Bamako
10650003,Bamako,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,0,1,0,0,0,0,,Non Pauvres,432.6675720214844,Bamako
10650005,Bamako,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,Non,,,,,,,,,,,Non Pauvres,432.6675720214844,Bamako
10650006,Bamako,N'A PAS ESSAYÉ,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,NON,,,,,,,,,,,,Non Pauvres,432.6675720214844,Bamako
10650007,Bamako,N'A PAS ESSAYÉ,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,0,1,0,0,0,0,,Pauvres,401.05499267578125,Bamako
10650008,Bamako,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,NON,,,,,,,,,,,,Non Pauvres,432.6675720214844,Bamako
10650009,Bamako,NON,AUTRES (specifier) ,Manque de moyen financier,NON,AUTRES (specifier) ,Manque de moyen financier,OUI,,,OUI,,,OUI,,,NON,AUTRES (specifier) ,Manque de moyen financier,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Tous les enfants scolarisés sont revenus à l'école,,,,,,,,,Non Pauvres,432.6675720214844,Bamako
10650010,Bamako,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,432.6675720214844,Bamako
10650011,Bamako,OUI,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,NON,,,,,,,,,,,,Non Pauvres,432.6675720214844,Bamako
10660001,Bamako,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,Non,,,,,,,,,,,Non Pauvres,401.2008361816406,Bamako
10660002,Bamako,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,0,1,0,0,0,0,,Pauvres,371.8873596191406,Bamako
10660003,Bamako,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,NON,AUGMENTATION DE PRIX ,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Pauvres,371.8873596191406,Bamako
10660004,Bamako,N'A PAS ESSAYÉ,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,NON,,,,,,,,,,,,Pauvres,371.8873596191406,Bamako
10660005,Bamako,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,0,1,0,0,0,0,,Pauvres,371.8873596191406,Bamako
10660006,Bamako,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,401.2008361816406,Bamako
10660008,Bamako,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,NON,,,,,,,,,,,,Non Pauvres,401.2008361816406,Bamako
10660009,Bamako,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,1,0,0,0,1,0,0,,Pauvres,371.8873596191406,Bamako
10660012,Bamako,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,NON,AUGMENTATION DE PRIX ,,OUI,,,0,0,0,1,0,OUI,Non,,,,,,,,,,,Pauvres,371.8873596191406,Bamako
10730001,Bamako,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,Non,,,,,,,,,,,Non Pauvres,604.61077880859375,Bamako
10730002,Bamako,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,604.61077880859375,Bamako
10730003,Bamako,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,Non,,,,,,,,,,,Non Pauvres,604.61077880859375,Bamako
10730004,Bamako,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,0,0,1,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,0,1,0,0,0,0,,Non Pauvres,604.61077880859375,Bamako
10730005,Bamako,N'A PAS ESSAYÉ,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Pauvres,560.435302734375,Bamako
10730006,Bamako,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,1,0,0,0,0,0,,Non Pauvres,604.61077880859375,Bamako
10730008,Bamako,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé mais ne frequentais pas l'ecole à cause de la greve des enseignants",,,,,,,,,,,Non Pauvres,604.61077880859375,Bamako
10730009,Bamako,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,604.61077880859375,Bamako
10730010,Bamako,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,0,1,0,0,0,0,,Non Pauvres,604.61077880859375,Bamako
10730011,Bamako,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,1,0,0,0,0,0,0,,Non Pauvres,604.61077880859375,Bamako
10730012,Bamako,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé mais ne frequentais pas l'ecole à cause de la greve des enseignants",,,,,,,,,,,Non Pauvres,604.61077880859375,Bamako
10740001,Bamako,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,NON,,,,,,,,,,,,Non Pauvres,307.9244384765625,Bamako
10740002,Bamako,OUI,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,NON,,,,,,,,,,,,Non Pauvres,307.9244384765625,Bamako
10740003,Bamako,N'A PAS ESSAYÉ,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,NON,,,,,,,,,,,,Non Pauvres,307.9244384765625,Bamako
10740006,Bamako,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,1,0,0,0,0,NON,,,,,,,,,,,,Non Pauvres,307.9244384765625,Bamako
10740007,Bamako,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,307.9244384765625,Bamako
10740008,Bamako,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,1,0,0,0,0,0,0,,Non Pauvres,307.9244384765625,Bamako
10740010,Bamako,OUI,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,0,1,1,0,0,0,,Non Pauvres,307.9244384765625,Bamako
10750001,Bamako,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,1,0,0,0,1,0,0,,Non Pauvres,436.03900146484375,Bamako
10750002,Bamako,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,436.03900146484375,Bamako
10750003,Bamako,OUI,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,436.03900146484375,Bamako
10750006,Bamako,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,436.03900146484375,Bamako
10750007,Bamako,N'A PAS ESSAYÉ,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,0,1,0,0,0,0,,Non Pauvres,436.03900146484375,Bamako
10750008,Bamako,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,1,0,0,0,1,0,0,,Non Pauvres,436.03900146484375,Bamako
10750009,Bamako,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,1,0,0,0,0,0,,Non Pauvres,436.03900146484375,Bamako
10750010,Bamako,OUI,,,OUI,,,NON,AUTRES (specifier) ,pauvrété,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé mais ne frequentais pas l'ecole à cause de la greve des enseignants",,,,,,,,,,,Non Pauvres,436.03900146484375,Bamako
10750012,Bamako,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,436.03900146484375,Bamako
10780001,Bamako,OUI,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,Non,,,,,,,,,,,Non Pauvres,556.286865234375,Bamako
10780003,Bamako,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Pauvres,515.64215087890625,Bamako
10780005,Bamako,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,N'A PAS ESSAYÉ,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,0,1,0,0,0,0,,Non Pauvres,556.286865234375,Bamako
10780006,Bamako,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé mais ne frequentais pas l'ecole à cause de la greve des enseignants",,,,,,,,,,,Non Pauvres,556.286865234375,Bamako
10780007,Bamako,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,556.286865234375,Bamako
10780008,Bamako,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,556.286865234375,Bamako
10780009,Bamako,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,NON,AUTRES (specifier) ,Manque de moyen financier,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,1,0,0,0,0,0,0,,Pauvres,515.64215087890625,Bamako
10780010,Bamako,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé mais ne frequentais pas l'ecole à cause de la greve des enseignants",,,,,,,,,,,Non Pauvres,556.286865234375,Bamako
10780011,Bamako,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,1,0,0,0,1,0,0,,Non Pauvres,556.286865234375,Bamako
10780012,Bamako,OUI,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé mais ne frequentais pas l'ecole à cause de la greve des enseignants",,,,,,,,,,,Pauvres,515.64215087890625,Bamako
10790001,Bamako,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,NON,,,,,,,,,,,,Non Pauvres,513.58203125,Bamako
10790002,Bamako,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,NON,,,,,,,,,,,,Non Pauvres,513.58203125,Bamako
10790003,Bamako,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,513.58203125,Bamako
10790004,Bamako,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,0,1,0,0,0,0,,Non Pauvres,513.58203125,Bamako
10790005,Bamako,OUI,,,OUI,,,OUI,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé mais ne frequentais pas l'ecole à cause de la greve des enseignants",,,,,,,,,,,Non Pauvres,513.58203125,Bamako
10790006,Bamako,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Tous les enfants scolarisés sont revenus à l'école,,,,,,,,,Non Pauvres,513.58203125,Bamako
10790008,Bamako,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,513.58203125,Bamako
10790011,Bamako,OUI,,,OUI,,,NON,AUTRES (specifier) ,non necessaire,NON,AUTRES (specifier) ,non necessaire,OUI,,,NON,AUGMENTATION DE PRIX ,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé mais ne frequentais pas l'ecole à cause de la greve des enseignants",,,,,,,,,,,Non Pauvres,513.58203125,Bamako
10790012,Bamako,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,NON,,,,,,,,,,,,Pauvres,476.0574951171875,Bamako
10820002,Bamako,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,1023.7926635742187,Bamako
10820003,Bamako,OUI,,,NON,AUTRES (specifier) ,Manque de moyen financier,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,0,1,0,0,0,0,,Non Pauvres,1023.7926635742187,Bamako
10820004,Bamako,OUI,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,1,0,0,0,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Seulement les enfants en classe d'examen,,,,,,,,,Non Pauvres,1023.7926635742187,Bamako
10820005,Bamako,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,1,0,0,0,1,0,0,,Non Pauvres,1023.7926635742187,Bamako
10820008,Bamako,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,N'A PAS ESSAYÉ,,,OUI,,,OUI,,,0,0,0,1,0,OUI,"Oui, scolarisé et frequentait l'ecole",,Aucun,0,0,1,0,0,0,0,,Non Pauvres,1023.7926635742187,Bamako
